scanned 553 files, 4147 fragments, 82946 candidate pairs
  src/gui/ClientRxChainWidget.cpp:73-82  <->  src/gui/StripRxChainWidget.cpp:70-79  (EXACT, weighted=0.85, line=1)
  src/core/AudioEngine.cpp:1926-1936  <->  src/core/ChannelStripPresets.cpp:35-45  (EXACT, weighted=0.85, line=1)
  src/core/AudioEngine.cpp:1994-2003  <->  src/core/ChannelStripPresets.cpp:65-74  (MIXED, weighted=0.85, line=1)
  src/gui/ClientRxChainWidget.cpp:146-152  <->  src/gui/StripRxChainWidget.cpp:146-152  (EXACT, weighted=0.85, line=1)
  src/gui/ClientChainWidget.cpp:376-417  <->  src/gui/ClientRxChainWidget.cpp:601-632  (EXACT, weighted=0.85, line=0.74359)
  src/gui/RxApplet.cpp:317-322  <->  src/gui/VfoWidget.cpp:374-379  (STRUCTURAL, weighted=0.849897, line=0.5)
  src/gui/RxApplet.cpp:343-348  <->  src/gui/VfoWidget.cpp:374-379  (STRUCTURAL, weighted=0.849897, line=0.5)
  src/gui/ClientChainWidget.cpp:523-531  <->  src/gui/StripRxChainWidget.cpp:422-436  (STRUCTURAL, weighted=0.839694, line=0.615385)
  src/gui/StripChainWidget.cpp:523-531  <->  src/gui/StripRxChainWidget.cpp:422-436  (STRUCTURAL, weighted=0.839694, line=0.615385)
  src/gui/ClientChainWidget.cpp:754-777  <->  src/gui/StripRxChainWidget.cpp:635-657  (STRUCTURAL, weighted=0.82285, line=0.695652)
  src/gui/ClientChainWidget.cpp:754-777  <->  src/gui/ClientRxChainWidget.cpp:480-503  (STRUCTURAL, weighted=0.82285, line=0.73913)
  src/gui/StripChainWidget.cpp:754-777  <->  src/gui/StripRxChainWidget.cpp:635-657  (STRUCTURAL, weighted=0.82285, line=0.695652)
  src/gui/ClientRxChainWidget.cpp:480-503  <->  src/gui/StripChainWidget.cpp:754-777  (STRUCTURAL, weighted=0.82285, line=0.73913)
  src/gui/MeterSlider.h:27-37  <->  src/gui/StripDeEssPanel.cpp:45-52  (STRUCTURAL, weighted=0.820101, line=0.636364)
  src/gui/ClientGateApplet.cpp:30-38  <->  src/gui/MeterSlider.h:27-37  (STRUCTURAL, weighted=0.820101, line=0.636364)
  src/gui/ClientCompApplet.cpp:31-39  <->  src/gui/MeterSlider.h:27-37  (STRUCTURAL, weighted=0.820101, line=0.636364)
  src/gui/ClientDeEssApplet.cpp:29-37  <->  src/gui/MeterSlider.h:27-37  (STRUCTURAL, weighted=0.820101, line=0.636364)
  src/models/RadioModel.cpp:137-149  <->  src/models/RadioStatusOwnership.h:71-83  (STRUCTURAL, weighted=0.802819, line=0.833333)
  src/models/MeterModel.cpp:187-192  <->  src/models/MeterModel.cpp:203-208  (RENAMED, weighted=0.8, line=0.714286)
  src/core/AudioEngine.cpp:1558-1564  <->  src/core/AudioEngine.cpp:1737-1743  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1558-1564  <->  src/core/AudioEngine.cpp:1816-1822  (RENAMED, weighted=0.8, line=0.555556)
  src/gui/RxApplet.cpp:317-322  <->  src/gui/RxApplet.cpp:343-348  (EXACT, weighted=0.8, line=1)
  src/core/AudioEngine.cpp:1569-1575  <->  src/core/AudioEngine.cpp:1703-1709  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1569-1575  <->  src/core/AudioEngine.cpp:1748-1754  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1580-1598  <->  src/core/AudioEngine.cpp:1625-1643  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1580-1598  <->  src/core/AudioEngine.cpp:1669-1687  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1580-1598  <->  src/core/AudioEngine.cpp:1714-1732  (RENAMED, weighted=0.8, line=0.578947)
  src/models/RadioModel.cpp:1092-1103  <->  src/models/RadioModel.cpp:1129-1134  (EXACT, weighted=0.8, line=0.5)
  src/models/MeterModel.cpp:195-200  <->  src/models/MeterModel.cpp:219-224  (RENAMED, weighted=0.8, line=0.714286)
  src/core/MidiControlManager.cpp:382-388  <->  src/core/MidiControlManager.cpp:399-403  (EXACT, weighted=0.8, line=1)
  src/models/MeterModel.cpp:179-184  <->  src/models/MeterModel.cpp:219-224  (RENAMED, weighted=0.8, line=0.714286)
  src/core/PerfTelemetry.cpp:297-306  <->  src/core/PerfTelemetry.cpp:516-525  (RENAMED, weighted=0.8, line=0.777778)
  src/models/MeterModel.cpp:179-184  <->  src/models/MeterModel.cpp:211-216  (RENAMED, weighted=0.8, line=0.714286)
  src/gui/WaveformWidget.cpp:756-761  <->  src/gui/WaveformWidget.cpp:804-809  (EXACT, weighted=0.8, line=1)
  src/gui/StripWaveform.cpp:761-766  <->  src/gui/StripWaveform.cpp:809-814  (EXACT, weighted=0.8, line=1)
  src/models/MeterModel.cpp:187-192  <->  src/models/MeterModel.cpp:211-216  (RENAMED, weighted=0.8, line=0.714286)
  src/core/PerfTelemetry.cpp:316-325  <->  src/core/PerfTelemetry.cpp:516-525  (RENAMED, weighted=0.8, line=0.777778)
  src/core/PerfTelemetry.cpp:297-306  <->  src/core/PerfTelemetry.cpp:316-325  (RENAMED, weighted=0.8, line=0.777778)
  src/core/PerfTelemetry.cpp:330-346  <->  src/core/PerfTelemetry.cpp:372-388  (MIXED, weighted=0.8, line=0.529412)
  src/models/MeterModel.cpp:195-200  <->  src/models/MeterModel.cpp:211-216  (RENAMED, weighted=0.8, line=0.714286)
  src/models/MeterModel.cpp:179-184  <->  src/models/MeterModel.cpp:203-208  (RENAMED, weighted=0.8, line=0.714286)
  src/models/MeterModel.cpp:179-184  <->  src/models/MeterModel.cpp:195-200  (RENAMED, weighted=0.8, line=0.714286)
  src/models/MeterModel.cpp:187-192  <->  src/models/MeterModel.cpp:219-224  (RENAMED, weighted=0.8, line=0.714286)
  src/models/MeterModel.cpp:203-208  <->  src/models/MeterModel.cpp:219-224  (RENAMED, weighted=0.8, line=0.714286)
  src/core/PerfTelemetry.cpp:233-242  <->  src/core/PerfTelemetry.cpp:297-306  (RENAMED, weighted=0.8, line=0.777778)
  src/core/PerfTelemetry.cpp:233-242  <->  src/core/PerfTelemetry.cpp:516-525  (RENAMED, weighted=0.8, line=0.777778)
  src/core/PerfTelemetry.cpp:233-242  <->  src/core/PerfTelemetry.cpp:316-325  (RENAMED, weighted=0.8, line=0.777778)
  src/gui/MainWindow.cpp:10797-10798  <->  src/gui/MainWindow.cpp:11066-11067  (EXACT, weighted=0.8, line=1)
  src/gui/MainWindow.cpp:7172-7177  <->  src/gui/MainWindow.cpp:7190-7195  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7164-7169  <->  src/gui/MainWindow.cpp:7190-7195  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7164-7169  <->  src/gui/MainWindow.cpp:7181-7186  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7156-7161  <->  src/gui/MainWindow.cpp:7190-7195  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7156-7161  <->  src/gui/MainWindow.cpp:7172-7177  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7148-7153  <->  src/gui/MainWindow.cpp:7190-7195  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7148-7153  <->  src/gui/MainWindow.cpp:7181-7186  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:7148-7153  <->  src/gui/MainWindow.cpp:7172-7177  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/AetherDspWidget.cpp:905-917  <->  src/gui/AetherDspWidget.cpp:924-936  (LITERAL, weighted=0.8, line=0.529412)
  src/gui/MainWindow.cpp:7156-7161  <->  src/gui/MainWindow.cpp:7181-7186  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/MainWindow.cpp:6295-6300  <->  src/gui/MainWindow.cpp:6321-6326  (LITERAL, weighted=0.8, line=0.666667)
  src/gui/MainWindow.cpp:7148-7153  <->  src/gui/MainWindow.cpp:7164-7169  (LITERAL, weighted=0.8, line=0.714286)
  src/core/ChannelStripPresets.cpp:425-436  <->  src/core/ChannelStripPresets.cpp:564-575  (RENAMED, weighted=0.8, line=0.846154)
  src/core/AudioEngine.cpp:1714-1732  <->  src/core/AudioEngine.cpp:1759-1777  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1658-1664  <->  src/core/AudioEngine.cpp:1816-1822  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1669-1687  <->  src/core/AudioEngine.cpp:1714-1732  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1669-1687  <->  src/core/AudioEngine.cpp:1759-1777  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1692-1698  <->  src/core/AudioEngine.cpp:1737-1743  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1692-1698  <->  src/core/AudioEngine.cpp:1816-1822  (RENAMED, weighted=0.8, line=0.555556)
  src/core/ThemeManager.cpp:1846-1847  <->  src/core/ThemeManager.cpp:1936-1937  (EXACT, weighted=0.8, line=1)
  src/gui/RadioSetupDialog.cpp:3309-3311  <->  src/gui/RadioSetupDialog.cpp:3335-3337  (EXACT, weighted=0.8, line=1)
  src/gui/RadioSetupDialog.cpp:3335-3337  <->  src/gui/RadioSetupDialog.cpp:3348-3350  (EXACT, weighted=0.8, line=1)
  src/gui/RadioSetupDialog.cpp:3309-3311  <->  src/gui/RadioSetupDialog.cpp:3348-3350  (EXACT, weighted=0.8, line=1)
  src/gui/RadioSetupDialog.cpp:3289-3291  <->  src/gui/RadioSetupDialog.cpp:3348-3350  (EXACT, weighted=0.8, line=1)
  src/gui/RadioSetupDialog.cpp:3289-3291  <->  src/gui/RadioSetupDialog.cpp:3335-3337  (EXACT, weighted=0.8, line=1)
  src/gui/RadioSetupDialog.cpp:3289-3291  <->  src/gui/RadioSetupDialog.cpp:3309-3311  (EXACT, weighted=0.8, line=1)
  src/core/TciProtocol.cpp:669-683  <->  src/core/TciProtocol.cpp:1172-1184  (LITERAL, weighted=0.8, line=0.625)
  src/gui/PanadapterStack.cpp:481-486  <->  src/gui/PanadapterStack.cpp:500-505  (LITERAL, weighted=0.8, line=0.714286)
  src/gui/PanadapterStack.cpp:319-326  <->  src/gui/PanadapterStack.cpp:348-355  (LITERAL, weighted=0.8, line=0.777778)
  src/core/AudioEngine.cpp:1558-1564  <->  src/core/AudioEngine.cpp:1658-1664  (RENAMED, weighted=0.8, line=0.555556)
  src/core/ThemeManager.cpp:1464-1470  <->  src/core/ThemeManager.cpp:1991-1997  (EXACT, weighted=0.8, line=1)
  src/core/SmartCatProtocol.cpp:697-704  <->  src/core/SmartCatProtocol.cpp:1180-1187  (LITERAL, weighted=0.8, line=0.777778)
  src/gui/SpectrumWidget.cpp:4653-4667  <->  src/gui/SpectrumWidget.cpp:4869-4889  (EXACT, weighted=0.8, line=0.736842)
  src/gui/ClientGateLevelView.cpp:149-154  <->  src/gui/ClientGateLevelView.cpp:172-177  (RENAMED, weighted=0.8, line=0.5)
  src/gui/SpectrumWidget.cpp:4676-4677  <->  src/gui/SpectrumWidget.cpp:4900-4901  (EXACT, weighted=0.8, line=1)
  src/gui/StripFinalOutputPanel.cpp:58-60  <->  src/gui/StripFinalOutputPanel.cpp:1131-1133  (EXACT, weighted=0.8, line=1)
  src/gui/MainWindow.cpp:3378-3385  <->  src/gui/MainWindow.cpp:14325-14332  (EXACT, weighted=0.8, line=1)
  src/gui/MainWindow.cpp:3940-3958  <->  src/gui/MainWindow.cpp:11651-11669  (EXACT, weighted=0.8, line=1)
  src/gui/MainWindow.cpp:3820-3827  <->  src/gui/MainWindow.cpp:11679-11684  (EXACT, weighted=0.8, line=0.75)
  src/core/AudioEngine.cpp:1658-1664  <->  src/core/AudioEngine.cpp:1737-1743  (RENAMED, weighted=0.8, line=0.555556)
  src/models/RadioModel.cpp:1484-1486  <->  src/models/RadioModel.cpp:1568-1570  (LITERAL, weighted=0.8, line=0.5)
  src/core/AudioEngine.cpp:1535-1553  <->  src/core/AudioEngine.cpp:1669-1687  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1535-1553  <->  src/core/AudioEngine.cpp:1625-1643  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1535-1553  <->  src/core/AudioEngine.cpp:1580-1598  (RENAMED, weighted=0.8, line=0.578947)
  src/models/RadioModel.cpp:1521-1523  <->  src/models/RadioModel.cpp:1568-1570  (LITERAL, weighted=0.8, line=0.5)
  src/models/RadioModel.cpp:1484-1486  <->  src/models/RadioModel.cpp:1521-1523  (LITERAL, weighted=0.8, line=0.5)
  src/core/ChannelStripPresets.cpp:766-774  <->  src/core/ChannelStripPresets.cpp:903-911  (RENAMED, weighted=0.8, line=0.8)
  src/models/RadioModel.cpp:1537-1539  <->  src/models/RadioModel.cpp:1554-1556  (MIXED, weighted=0.8, line=0.5)
  src/core/ChannelStripPresets.cpp:464-474  <->  src/core/ChannelStripPresets.cpp:599-609  (RENAMED, weighted=0.8, line=0.833333)
  src/models/RadioModel.cpp:1530-1532  <->  src/models/RadioModel.cpp:1554-1556  (MIXED, weighted=0.8, line=0.5)
  src/core/AudioEngine.cpp:1558-1564  <->  src/core/AudioEngine.cpp:1692-1698  (RENAMED, weighted=0.8, line=0.555556)
  src/core/ChannelStripPresets.cpp:479-487  <->  src/core/ChannelStripPresets.cpp:612-620  (RENAMED, weighted=0.8, line=0.8)
  src/core/ChannelStripPresets.cpp:492-503  <->  src/core/ChannelStripPresets.cpp:623-634  (RENAMED, weighted=0.8, line=0.846154)
  src/core/ChannelStripPresets.cpp:508-517  <->  src/core/ChannelStripPresets.cpp:637-646  (RENAMED, weighted=0.8, line=0.818182)
  src/core/ChannelStripPresets.cpp:675-685  <->  src/core/ChannelStripPresets.cpp:817-827  (RENAMED, weighted=0.8, line=0.833333)
  src/core/ChannelStripPresets.cpp:691-715  <->  src/core/ChannelStripPresets.cpp:832-856  (RENAMED, weighted=0.8, line=0.92)
  src/core/ChannelStripPresets.cpp:750-760  <->  src/core/ChannelStripPresets.cpp:888-898  (RENAMED, weighted=0.8, line=0.833333)
  src/core/ChannelStripPresets.cpp:737-744  <->  src/core/ChannelStripPresets.cpp:876-883  (RENAMED, weighted=0.8, line=0.777778)
  src/core/ChannelStripPresets.cpp:721-731  <->  src/core/ChannelStripPresets.cpp:861-871  (RENAMED, weighted=0.8, line=0.833333)
  src/core/AudioEngine.cpp:1603-1609  <->  src/core/AudioEngine.cpp:1658-1664  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1580-1598  <->  src/core/AudioEngine.cpp:1759-1777  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1603-1609  <->  src/core/AudioEngine.cpp:1816-1822  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1603-1609  <->  src/core/AudioEngine.cpp:1737-1743  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1625-1643  <->  src/core/AudioEngine.cpp:1669-1687  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1703-1709  <->  src/core/AudioEngine.cpp:1748-1754  (RENAMED, weighted=0.8, line=0.555556)
  src/core/ChannelStripPresets.cpp:441-459  <->  src/core/ChannelStripPresets.cpp:578-596  (RENAMED, weighted=0.8, line=0.9)
  src/core/AudioEngine.cpp:1737-1743  <->  src/core/AudioEngine.cpp:1816-1822  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1603-1609  <->  src/core/AudioEngine.cpp:1692-1698  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1900-1906  <->  src/core/AudioEngine.cpp:1971-1977  (RENAMED, weighted=0.8, line=0.75)
  src/core/AudioEngine.cpp:1625-1643  <->  src/core/AudioEngine.cpp:1714-1732  (RENAMED, weighted=0.8, line=0.578947)
  src/gui/CompactColorPicker.cpp:250-251  <->  src/gui/CompactColorPicker.cpp:330-331  (EXACT, weighted=0.8, line=1)
  src/core/AudioEngine.cpp:794-812  <->  src/core/AudioEngine.cpp:884-902  (EXACT, weighted=0.8, line=1)
  src/core/AudioEngine.cpp:1558-1564  <->  src/core/AudioEngine.cpp:1603-1609  (RENAMED, weighted=0.8, line=0.555556)
  src/core/AudioEngine.cpp:1535-1553  <->  src/core/AudioEngine.cpp:1759-1777  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1625-1643  <->  src/core/AudioEngine.cpp:1759-1777  (RENAMED, weighted=0.8, line=0.578947)
  src/gui/CompactColorPicker.cpp:256-257  <->  src/gui/CompactColorPicker.cpp:336-337  (EXACT, weighted=0.8, line=1)
  src/core/AudioEngine.cpp:1535-1553  <->  src/core/AudioEngine.cpp:1714-1732  (RENAMED, weighted=0.8, line=0.578947)
  src/core/AudioEngine.cpp:1658-1664  <->  src/core/AudioEngine.cpp:1692-1698  (RENAMED, weighted=0.8, line=0.555556)
  src/gui/MeterSlider.h:59-67  <->  src/gui/StripDeEssPanel.cpp:55-64  (STRUCTURAL, weighted=0.793568, line=0.583333)
  src/gui/SpectrumWidget.cpp:4254-4267  <->  src/gui/SpectrumWidget.cpp:4826-4835  (STRUCTURAL, weighted=0.793449, line=0.5)
  src/gui/SpectrumWidget.cpp:4680-4700  <->  src/gui/SpectrumWidget.cpp:4904-4927  (STRUCTURAL, weighted=0.789, line=0.772727)
  src/gui/ClientDeEssCurveWidget.cpp:37-46  <->  src/gui/ClientGateCurveWidget.cpp:37-46  (STRUCTURAL, weighted=0.786222, line=0.538462)
  src/gui/MainWindow.cpp:3387-3394  <->  src/gui/MainWindow.cpp:14337-14345  (STRUCTURAL, weighted=0.783355, line=0.666667)
  src/gui/SpectrumWidget.cpp:4349-4371  <->  src/gui/SpectrumWidget.cpp:5012-5035  (STRUCTURAL, weighted=0.783276, line=0.875)
  src/gui/SpectrumWidget.cpp:4377-4402  <->  src/gui/SpectrumWidget.cpp:5041-5066  (STRUCTURAL, weighted=0.776166, line=0.851852)
  src/gui/AetherialAudioStrip.cpp:696-713  <->  src/gui/PersistentDialog.cpp:43-61  (STRUCTURAL, weighted=0.764151, line=0.625)
  src/gui/AudioDeviceChangeDialog.cpp:332-349  <->  src/gui/PersistentDialog.cpp:43-61  (STRUCTURAL, weighted=0.764151, line=0.733333)
  src/gui/PersistentDialog.cpp:43-61  <->  src/gui/PropDashboardDialog.cpp:842-859  (STRUCTURAL, weighted=0.764151, line=0.733333)
  src/core/SmartCatProtocol.cpp:1308-1318  <->  src/core/SmartCatProtocol.cpp:1327-1337  (STRUCTURAL, weighted=0.758483, line=0.833333)
  src/gui/RadioSetupDialog.cpp:3528-3541  <->  src/gui/RadioSetupDialog.cpp:3570-3584  (STRUCTURAL, weighted=0.758141, line=0.611111)
  src/core/AudioEngine.cpp:1535-1553  <->  src/core/AudioEngine.cpp:1782-1800  (STRUCTURAL, weighted=0.757522, line=0.578947)
  src/core/AudioEngine.cpp:1580-1598  <->  src/core/AudioEngine.cpp:1782-1800  (STRUCTURAL, weighted=0.757522, line=0.578947)
  src/core/AudioEngine.cpp:1669-1687  <->  src/core/AudioEngine.cpp:1782-1800  (STRUCTURAL, weighted=0.757522, line=0.578947)
  src/core/AudioEngine.cpp:1625-1643  <->  src/core/AudioEngine.cpp:1782-1800  (STRUCTURAL, weighted=0.757522, line=0.578947)
  src/core/AudioEngine.cpp:1714-1732  <->  src/core/AudioEngine.cpp:1782-1800  (STRUCTURAL, weighted=0.757522, line=0.578947)
  src/gui/PhoneCwApplet.cpp:627-630  <->  src/gui/PhoneCwApplet.cpp:639-642  (STRUCTURAL, weighted=0.756037, line=0.6)
  src/core/SmartCatProtocol.cpp:754-758  <->  src/core/SmartCatProtocol.cpp:770-774  (STRUCTURAL, weighted=0.751291, line=0.666667)
  src/gui/MainWindow.cpp:3387-3394  <->  src/gui/MainWindow.cpp:14325-14332  (STRUCTURAL, weighted=0.749966, line=0.75)
  src/core/TciProtocol.cpp:688-696  <->  src/core/TciProtocol.cpp:1090-1097  (STRUCTURAL, weighted=0.748664, line=0.545455)
  src/core/TciServer.cpp:852-866  <->  src/core/TciServer.cpp:1030-1049  (STRUCTURAL, weighted=0.745136, line=0.666667)
  src/core/ThemeManager.cpp:1478-1484  <->  src/core/ThemeManager.cpp:1524-1530  (STRUCTURAL, weighted=0.74429, line=0.75)
  src/gui/PanadapterStack.cpp:281-292  <->  src/gui/PanadapterStack.cpp:303-315  (STRUCTURAL, weighted=0.744125, line=0.785714)
  src/gui/MainWindow.cpp:709-754  <->  src/gui/MainWindow.cpp:760-811  (STRUCTURAL, weighted=0.734934, line=0.692308)
  src/gui/MainWindow.cpp:3378-3385  <->  src/gui/MainWindow.cpp:14337-14345  (STRUCTURAL, weighted=0.734361, line=0.666667)
  src/core/MidiSettings.cpp:69-102  <->  src/core/MidiSettings.cpp:115-143  (STRUCTURAL, weighted=0.733345, line=0.724138)
  src/gui/DvkPanel.cpp:174-182  <->  src/gui/DvkPanel.cpp:232-243  (STRUCTURAL, weighted=0.724254, line=0.538462)
  src/core/PerfTelemetry.cpp:247-259  <->  src/core/PerfTelemetry.cpp:281-292  (STRUCTURAL, weighted=0.723059, line=0.727273)
  src/core/AudioEngine.cpp:1253-1259  <->  src/core/AudioEngine.cpp:1267-1275  (STRUCTURAL, weighted=0.721851, line=0.6)
  src/core/AudioEngine.cpp:1253-1259  <->  src/core/AudioEngine.cpp:1277-1285  (STRUCTURAL, weighted=0.721851, line=0.6)
  src/gui/MainWindow.cpp:3966-3990  <->  src/gui/MainWindow.cpp:11617-11645  (STRUCTURAL, weighted=0.718351, line=0.869565)
  src/core/AudioSummaryLogger.cpp:143-153  <->  src/core/AudioSummaryLogger.cpp:187-198  (STRUCTURAL, weighted=0.715904, line=0.533333)
  src/core/PerfTelemetry.cpp:233-242  <->  src/core/PerfTelemetry.cpp:501-511  (STRUCTURAL, weighted=0.711363, line=0.7)
  src/core/PerfTelemetry.cpp:316-325  <->  src/core/PerfTelemetry.cpp:501-511  (STRUCTURAL, weighted=0.711363, line=0.7)
  src/core/PerfTelemetry.cpp:297-306  <->  src/core/PerfTelemetry.cpp:501-511  (STRUCTURAL, weighted=0.711363, line=0.7)
  src/models/UsbCableModel.cpp:119-127  <->  src/models/UsbCableModel.cpp:133-140  (STRUCTURAL, weighted=0.707807, line=0.7)
  src/core/AudioEngine.cpp:1692-1698  <->  src/core/AudioEngine.cpp:1805-1811  (STRUCTURAL, weighted=0.706871, line=0.555556)
  src/core/AudioEngine.cpp:1603-1609  <->  src/core/AudioEngine.cpp:1805-1811  (STRUCTURAL, weighted=0.706871, line=0.555556)
  src/core/AudioEngine.cpp:1737-1743  <->  src/core/AudioEngine.cpp:1805-1811  (STRUCTURAL, weighted=0.706871, line=0.555556)
  src/core/AudioEngine.cpp:1558-1564  <->  src/core/AudioEngine.cpp:1805-1811  (STRUCTURAL, weighted=0.706871, line=0.555556)
  src/core/AudioEngine.cpp:1658-1664  <->  src/core/AudioEngine.cpp:1805-1811  (STRUCTURAL, weighted=0.706871, line=0.555556)
  src/gui/MainWindow.cpp:1392-1411  <->  src/gui/MainWindow.cpp:4363-4381  (STRUCTURAL, weighted=0.702714, line=0.666667)
  src/core/CwSidetoneGenerator.cpp:98-107  <->  src/core/CwSidetoneGenerator.cpp:160-165  (STRUCTURAL, weighted=0.689258, line=0.6)
  src/core/HidDeviceParser.cpp:96-128  <->  src/core/HidDeviceParser.cpp:136-168  (STRUCTURAL, weighted=0.687721, line=0.68)
  src/gui/MainWindow.cpp:3369-3372  <->  src/gui/MainWindow.cpp:12058-12062  (STRUCTURAL, weighted=0.685396, line=0.8)
  src/core/ClientQuindarTone.cpp:540-566  <->  src/core/ClientQuindarTone.cpp:610-632  (STRUCTURAL, weighted=0.679387, line=0.615385)
  src/core/TciProtocol.cpp:814-835  <->  src/core/TciProtocol.cpp:1292-1308  (STRUCTURAL, weighted=0.671069, line=0.578947)
  src/core/ThemeManager.cpp:1478-1484  <->  src/core/ThemeManager.cpp:2003-2009  (STRUCTURAL, weighted=0.656551, line=0.75)
  src/core/MidiSettings.cpp:115-143  <->  src/core/MidiSettings.cpp:174-193  (STRUCTURAL, weighted=0.653359, line=0.6)
  src/gui/PanadapterStack.cpp:281-292  <->  src/gui/PanadapterStack.cpp:330-344  (STRUCTURAL, weighted=0.652921, line=0.588235)
  hal-plugin/AetherSDRDAX.cpp:98-118  <->  hal-plugin/AetherSDRDAX.cpp:171-187  (STRUCTURAL, weighted=0.650867, line=0.6875)
  src/core/OleCompoundFile.cpp:239-243  <->  src/core/OleCompoundFile.cpp:309-313  (STRUCTURAL, weighted=0.63782, line=0.666667)
  src/gui/VfoWidget.cpp:354-359  <->  src/gui/VfoWidget.cpp:374-379  (STRUCTURAL, weighted=0.635636, line=0.714286)
  src/core/PerfTelemetry.cpp:316-325  <->  src/core/PerfTelemetry.cpp:464-473  (STRUCTURAL, weighted=0.629359, line=0.777778)
  src/core/PerfTelemetry.cpp:297-306  <->  src/core/PerfTelemetry.cpp:464-473  (STRUCTURAL, weighted=0.629359, line=0.777778)
  src/core/PerfTelemetry.cpp:233-242  <->  src/core/PerfTelemetry.cpp:464-473  (STRUCTURAL, weighted=0.629359, line=0.777778)
  src/core/PerfTelemetry.cpp:464-473  <->  src/core/PerfTelemetry.cpp:516-525  (STRUCTURAL, weighted=0.629359, line=0.777778)
  src/core/ThemeManager.cpp:1065-1111  <->  src/core/ThemeManager.cpp:1224-1273  (STRUCTURAL, weighted=0.623601, line=0.62963)
  src/core/ClientQuindarTone.cpp:506-511  <->  src/core/ClientQuindarTone.cpp:576-583  (STRUCTURAL, weighted=0.620224, line=0.75)
  src/core/ThemeManager.cpp:1524-1530  <->  src/core/ThemeManager.cpp:2003-2009  (STRUCTURAL, weighted=0.608806, line=0.555556)
  src/core/TxMicChannelNormalizer.cpp:123-134  <->  src/core/TxMicChannelNormalizer.cpp:161-172  (STRUCTURAL, weighted=0.604252, line=0.846154)
  src/gui/PanadapterStack.cpp:275-277  <->  src/gui/PanadapterStack.cpp:296-299  (STRUCTURAL, weighted=0.6, line=0.75)
  src/gui/PanadapterStack.cpp:303-315  <->  src/gui/PanadapterStack.cpp:330-344  (STRUCTURAL, weighted=0.596655, line=0.75)
  src/gui/PanadapterStack.cpp:471-479  <->  src/gui/PanadapterStack.cpp:488-498  (STRUCTURAL, weighted=0.556982, line=0.666667)
