scanned 618 files, 1688 fragments, 29584 candidate pairs
  engine/profile/include/irreden/profile/ir_profile.tpp:112-118  <->  engine/profile/include/irreden/profile/ir_profile.tpp:152-158  (STRUCTURAL, weighted=0.61487, line=0.75)
  engine/profile/include/irreden/profile/ir_profile.tpp:49-55  <->  engine/profile/include/irreden/profile/ir_profile.tpp:89-95  (STRUCTURAL, weighted=0.61487, line=0.75)
  engine/script/include/irreden/script/lua_modifier_bindings.hpp:196-209  <->  engine/script/include/irreden/script/lua_modifier_bindings.hpp:229-242  (STRUCTURAL, weighted=0.613569, line=0.647059)
  engine/script/include/irreden/script/lua_modifier_bindings.hpp:196-209  <->  engine/script/include/irreden/script/lua_modifier_bindings.hpp:262-275  (STRUCTURAL, weighted=0.61004, line=0.647059)
  creations/editors/voxel_editor/main.cpp:1671-1693  <->  creations/editors/voxel_editor/main.cpp:1707-1728  (STRUCTURAL, weighted=0.609203, line=0.653846)
  engine/profile/include/irreden/profile/ir_profile.tpp:49-55  <->  engine/profile/include/irreden/profile/ir_profile.tpp:112-118  (STRUCTURAL, weighted=0.608116, line=0.75)
  engine/profile/include/irreden/profile/ir_profile.tpp:69-75  <->  engine/profile/include/irreden/profile/ir_profile.tpp:132-138  (STRUCTURAL, weighted=0.608116, line=0.75)
  engine/profile/include/irreden/profile/ir_profile.tpp:79-85  <->  engine/profile/include/irreden/profile/ir_profile.tpp:142-148  (STRUCTURAL, weighted=0.608116, line=0.75)
  engine/profile/include/irreden/profile/ir_profile.tpp:59-65  <->  engine/profile/include/irreden/profile/ir_profile.tpp:122-128  (STRUCTURAL, weighted=0.606447, line=0.75)
  engine/script/include/irreden/script/lua_modifier_bindings.hpp:213-225  <->  engine/script/include/irreden/script/lua_modifier_bindings.hpp:246-258  (STRUCTURAL, weighted=0.605822, line=0.625)
  engine/profile/include/irreden/profile/ir_profile.tpp:99-105  <->  engine/profile/include/irreden/profile/ir_profile.tpp:162-168  (STRUCTURAL, weighted=0.605246, line=0.75)
  engine/script/include/irreden/script/lua_modifier_bindings.hpp:213-225  <->  engine/script/include/irreden/script/lua_modifier_bindings.hpp:279-291  (STRUCTURAL, weighted=0.602194, line=0.625)
