scanned 719 files, 3673 fragments, 66759 candidate pairs
  source/Irrlicht/CTRGouraudWire.cpp:184-207  <->  source/Irrlicht/CTRTextureFlatWire.cpp:178-199  (STRUCTURAL, weighted=0.876381, line=0.583333)
  source/Irrlicht/CTRGouraud.cpp:187-210  <->  source/Irrlicht/CTRTextureFlat.cpp:181-202  (STRUCTURAL, weighted=0.876381, line=0.583333)
  source/Irrlicht/CTRGouraudWire.cpp:184-207  <->  source/Irrlicht/CTRTextureFlat.cpp:181-202  (STRUCTURAL, weighted=0.876381, line=0.583333)
  source/Irrlicht/C3DSMeshFileLoader.cpp:1447-1458  <->  source/Irrlicht/COgreMeshFileLoader.cpp:1599-1610  (STRUCTURAL, weighted=0.866598, line=0.5)
  source/Irrlicht/CD3D11Driver.cpp:1598-1630  <->  source/Irrlicht/CD3D9Driver.cpp:1994-2026  (EXACT, weighted=0.85, line=1)
  source/Irrlicht/CTRGouraudAlpha2.cpp:208-257  <->  source/Irrlicht/CTRGouraudAlphaNoZ2.cpp:204-254  (STRUCTURAL, weighted=0.85, line=0.96875)
  source/Irrlicht/CD3D11Driver.cpp:2004-2036  <->  source/Irrlicht/CD3D9Driver.cpp:1849-1881  (EXACT, weighted=0.85, line=1)
  source/Irrlicht/CTRTextureFlat.cpp:283-294  <->  source/Irrlicht/CTRTextureFlatWire.cpp:256-267  (EXACT, weighted=0.85, line=1)
  source/Irrlicht/CD3D8Driver.cpp:1077-1109  <->  source/Irrlicht/CD3D9Driver.cpp:1994-2026  (EXACT, weighted=0.85, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1598-1630  <->  source/Irrlicht/CD3D8Driver.cpp:1077-1109  (EXACT, weighted=0.85, line=1)
  source/Irrlicht/CD3D9Driver.cpp:1849-1881  <->  source/Irrlicht/COpenGLDriver.cpp:2088-2120  (STRUCTURAL, weighted=0.849087, line=0.789474)
  source/Irrlicht/CD3D11Driver.cpp:2004-2036  <->  source/Irrlicht/COpenGLDriver.cpp:2088-2120  (STRUCTURAL, weighted=0.849087, line=0.789474)
  source/Irrlicht/CD3D9Driver.cpp:1994-2026  <->  source/Irrlicht/COpenGLDriver.cpp:2212-2244  (STRUCTURAL, weighted=0.848956, line=0.789474)
  source/Irrlicht/CD3D11Driver.cpp:1598-1630  <->  source/Irrlicht/COpenGLDriver.cpp:2212-2244  (STRUCTURAL, weighted=0.848956, line=0.789474)
  source/Irrlicht/CD3D8Driver.cpp:1077-1109  <->  source/Irrlicht/COpenGLDriver.cpp:2212-2244  (STRUCTURAL, weighted=0.848956, line=0.789474)
  source/Irrlicht/CD3D11Driver.cpp:1186-1210  <->  source/Irrlicht/CD3D9Driver.cpp:1291-1315  (STRUCTURAL, weighted=0.845785, line=0.9)
  source/Irrlicht/CIrrDeviceConsole.cpp:345-361  <->  source/Irrlicht/CIrrDeviceLinux.cpp:1207-1220  (STRUCTURAL, weighted=0.843079, line=0.666667)
  source/Irrlicht/CD3D8Driver.cpp:2348-2452  <->  source/Irrlicht/CD3D9Driver.cpp:3520-3620  (STRUCTURAL, weighted=0.841097, line=0.712329)
  source/Irrlicht/CD3D11MaterialRenderer.cpp:36-40  <->  source/Irrlicht/CD3D11NormalMapRenderer.cpp:143-149  (STRUCTURAL, weighted=0.834811, line=0.5)
  source/Irrlicht/CTRTextureFlatWire.cpp:178-199  <->  source/Irrlicht/CTRTextureGouraudNoZ.cpp:188-213  (STRUCTURAL, weighted=0.825365, line=0.625)
  source/Irrlicht/CTRTextureFlat.cpp:181-202  <->  source/Irrlicht/CTRTextureGouraudNoZ.cpp:188-213  (STRUCTURAL, weighted=0.825365, line=0.625)
  source/Irrlicht/CIrrDeviceConsole.cpp:345-361  <->  source/Irrlicht/CIrrDeviceFB.cpp:312-325  (STRUCTURAL, weighted=0.821894, line=0.538462)
  source/Irrlicht/CGUISpriteBank.cpp:35-41  <->  source/Irrlicht/CSceneNodeAnimatorTexture.cpp:43-45  (STRUCTURAL, weighted=0.804633, line=0.5)
  source/Irrlicht/CTRGouraud.cpp:187-210  <->  source/Irrlicht/CTRTextureGouraudNoZ.cpp:188-213  (STRUCTURAL, weighted=0.80052, line=0.708333)
  source/Irrlicht/CTRGouraudWire.cpp:184-207  <->  source/Irrlicht/CTRTextureGouraudNoZ.cpp:188-213  (STRUCTURAL, weighted=0.80052, line=0.708333)
  source/Irrlicht/CImageLoaderDDS.h:236-243  <->  source/Irrlicht/CImageLoaderDDS.h:276-283  (EXACT, weighted=0.8, line=1)
  include/irrString.h:121-160  <->  include/irrString.h:201-240  (EXACT, weighted=0.8, line=1)
  include/irrString.h:780-787  <->  include/irrString.h:808-815  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CZipReader.cpp:654-659  <->  source/Irrlicht/CZipReader.cpp:804-809  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CTRTextureBlend.cpp:680-720  <->  source/Irrlicht/CTRTextureBlend.cpp:875-914  (STRUCTURAL, weighted=0.8, line=0.5)
  source/Irrlicht/CZipReader.cpp:665-676  <->  source/Irrlicht/CZipReader.cpp:741-752  (EXACT, weighted=0.8, line=1)
  include/irrMap.h:244-270  <->  include/irrMap.h:397-423  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CMemoryFile.cpp:31-44  <->  source/Irrlicht/CMemoryFile.cpp:50-63  (STRUCTURAL, weighted=0.8, line=0.636364)
  include/irrList.h:60-71  <->  include/irrList.h:153-164  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CImageLoaderPNG.cpp:128-130  <->  source/Irrlicht/CImageLoaderPNG.cpp:235-237  (LITERAL, weighted=0.8, line=0.5)
  include/irrString.h:170-191  <->  include/irrString.h:250-271  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CImageLoaderDDS.h:222-225  <->  source/Irrlicht/CImageLoaderDDS.h:262-265  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/Octree.h:98-101  <->  source/Irrlicht/Octree.h:108-111  (RENAMED, weighted=0.8, line=0.5)
  source/Irrlicht/CZipReader.cpp:730-735  <->  source/Irrlicht/CZipReader.cpp:804-809  (EXACT, weighted=0.8, line=1)
  include/matrix4.h:1562-1593  <->  include/matrix4.h:1602-1631  (STRUCTURAL, weighted=0.8, line=0.724138)
  source/Irrlicht/CZipReader.cpp:665-676  <->  source/Irrlicht/CZipReader.cpp:815-826  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CImage.cpp:109-122  <->  source/Irrlicht/CImage.cpp:132-145  (LITERAL, weighted=0.8, line=0.5)
  include/irrMap.h:276-303  <->  include/irrMap.h:429-456  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1873-1894  <->  source/Irrlicht/CD3D11Driver.cpp:2130-2151  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D9Driver.cpp:3329-3335  <->  source/Irrlicht/CD3D9Driver.cpp:3355-3361  (RENAMED, weighted=0.8, line=0.714286)
  source/Irrlicht/CD3D11Driver.cpp:1911-1933  <->  source/Irrlicht/CD3D11Driver.cpp:2168-2190  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1716-1737  <->  source/Irrlicht/CD3D11Driver.cpp:1873-1894  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CTerrainSceneNode.cpp:209-211  <->  source/Irrlicht/CTerrainSceneNode.cpp:474-476  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1716-1737  <->  source/Irrlicht/CD3D11Driver.cpp:2130-2151  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1716-1737  <->  source/Irrlicht/CD3D11Driver.cpp:2274-2295  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1754-1776  <->  source/Irrlicht/CD3D11Driver.cpp:1911-1933  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1754-1776  <->  source/Irrlicht/CD3D11Driver.cpp:2168-2190  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1754-1776  <->  source/Irrlicht/CD3D11Driver.cpp:2312-2334  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D9Driver.cpp:3342-3348  <->  source/Irrlicht/CD3D9Driver.cpp:3355-3361  (RENAMED, weighted=0.8, line=0.714286)
  source/Irrlicht/CD3D11Driver.cpp:1873-1894  <->  source/Irrlicht/CD3D11Driver.cpp:2274-2295  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1911-1933  <->  source/Irrlicht/CD3D11Driver.cpp:2312-2334  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:2130-2151  <->  source/Irrlicht/CD3D11Driver.cpp:2274-2295  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:2168-2190  <->  source/Irrlicht/CD3D11Driver.cpp:2312-2334  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CColorConverter.cpp:216-239  <->  source/Irrlicht/CColorConverter.cpp:319-342  (RENAMED, weighted=0.8, line=0.894737)
  source/Irrlicht/CColorConverter.cpp:349-360  <->  source/Irrlicht/CColorConverter.cpp:579-590  (LITERAL, weighted=0.8, line=0.538462)
  source/Irrlicht/CColorConverter.cpp:349-360  <->  source/Irrlicht/CColorConverter.cpp:595-606  (LITERAL, weighted=0.8, line=0.538462)
  source/Irrlicht/CColorConverter.cpp:365-376  <->  source/Irrlicht/CColorConverter.cpp:579-590  (LITERAL, weighted=0.8, line=0.538462)
  source/Irrlicht/CXMeshFileLoader.cpp:2356-2365  <->  source/Irrlicht/CXMeshFileLoader.cpp:2371-2380  (MIXED, weighted=0.8, line=0.5)
  source/Irrlicht/CTRTextureBlend.cpp:875-914  <->  source/Irrlicht/CTRTextureBlend.cpp:1295-1334  (STRUCTURAL, weighted=0.8, line=0.636364)
  source/Irrlicht/CZipReader.cpp:654-659  <->  source/Irrlicht/CZipReader.cpp:730-735  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CTRTextureBlend.cpp:729-768  <->  source/Irrlicht/CTRTextureBlend.cpp:923-962  (STRUCTURAL, weighted=0.8, line=0.5)
  source/Irrlicht/CTRTextureBlend.cpp:729-768  <->  source/Irrlicht/CTRTextureBlend.cpp:1343-1382  (STRUCTURAL, weighted=0.8, line=0.5)
  source/Irrlicht/CDepthBuffer.cpp:57-68  <->  source/Irrlicht/CDepthBuffer.cpp:114-125  (RENAMED, weighted=0.8, line=0.8)
  source/Irrlicht/CTRTextureBlend.cpp:923-962  <->  source/Irrlicht/CTRTextureBlend.cpp:1343-1382  (STRUCTURAL, weighted=0.8, line=0.636364)
  source/Irrlicht/CBurningShader_Raster_Reference.cpp:968-969  <->  source/Irrlicht/CBurningShader_Raster_Reference.cpp:1085-1086  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CBurningShader_Raster_Reference.cpp:962-963  <->  source/Irrlicht/CBurningShader_Raster_Reference.cpp:1079-1080  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CTRTextureBlend.cpp:680-720  <->  source/Irrlicht/CTRTextureBlend.cpp:1295-1334  (STRUCTURAL, weighted=0.8, line=0.5)
  source/Irrlicht/CAttributeImpl.h:1420-1425  <->  source/Irrlicht/CAttributeImpl.h:1467-1472  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CAttributeImpl.h:856-872  <->  source/Irrlicht/CAttributeImpl.h:1217-1233  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D9Driver.cpp:3329-3335  <->  source/Irrlicht/CD3D9Driver.cpp:3342-3348  (RENAMED, weighted=0.8, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3381-3387  <->  source/Irrlicht/CD3D9Driver.cpp:3394-3400  (RENAMED, weighted=0.8, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3368-3374  <->  source/Irrlicht/CD3D9Driver.cpp:3394-3400  (RENAMED, weighted=0.8, line=0.714286)
  source/Irrlicht/CAttributeImpl.h:1326-1334  <->  source/Irrlicht/CAttributeImpl.h:1340-1348  (STRUCTURAL, weighted=0.8, line=0.6)
  source/Irrlicht/CTerrainSceneNode.cpp:100-138  <->  source/Irrlicht/CTerrainSceneNode.cpp:284-322  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D9Driver.cpp:3368-3374  <->  source/Irrlicht/CD3D9Driver.cpp:3381-3387  (RENAMED, weighted=0.8, line=0.714286)
  include/SSkinMeshBuffer.h:280-290  <->  include/SSkinMeshBuffer.h:312-322  (RENAMED, weighted=0.8, line=0.5)
  source/Irrlicht/CColorConverter.cpp:452-465  <->  source/Irrlicht/CColorConverter.cpp:556-569  (LITERAL, weighted=0.8, line=0.571429)
  source/Irrlicht/CColorConverter.cpp:493-502  <->  source/Irrlicht/CColorConverter.cpp:525-534  (LITERAL, weighted=0.8, line=0.777778)
  source/Irrlicht/CSceneCollisionManager.cpp:602-609  <->  source/Irrlicht/CSceneCollisionManager.cpp:660-668  (RENAMED, weighted=0.8, line=0.545455)
  source/Irrlicht/CSceneManager.cpp:1513-1521  <->  source/Irrlicht/CSceneManager.cpp:1613-1621  (RENAMED, weighted=0.8, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1513-1521  <->  source/Irrlicht/CSceneManager.cpp:1579-1587  (RENAMED, weighted=0.8, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1481-1489  <->  source/Irrlicht/CSceneManager.cpp:1545-1553  (RENAMED, weighted=0.8, line=0.6)
  source/Irrlicht/CSceneCollisionManager.cpp:630-638  <->  source/Irrlicht/CSceneCollisionManager.cpp:660-668  (RENAMED, weighted=0.8, line=0.8)
  source/Irrlicht/CSceneCollisionManager.cpp:602-609  <->  source/Irrlicht/CSceneCollisionManager.cpp:630-638  (RENAMED, weighted=0.8, line=0.545455)
  source/Irrlicht/CSceneManager.cpp:1579-1587  <->  source/Irrlicht/CSceneManager.cpp:1613-1621  (RENAMED, weighted=0.8, line=0.6)
  source/Irrlicht/COpenGLDriver.cpp:1505-1527  <->  source/Irrlicht/COpenGLDriver.cpp:1933-1955  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/COctreeSceneNode.cpp:221-235  <->  source/Irrlicht/COctreeSceneNode.cpp:271-285  (RENAMED, weighted=0.8, line=0.857143)
  source/Irrlicht/COctreeSceneNode.cpp:133-147  <->  source/Irrlicht/COctreeSceneNode.cpp:251-265  (RENAMED, weighted=0.8, line=0.857143)
  source/Irrlicht/CCgMaterialRenderer.cpp:222-234  <->  source/Irrlicht/CCgMaterialRenderer.cpp:256-268  (RENAMED, weighted=0.8, line=0.777778)
  include/SSkinMeshBuffer.h:280-290  <->  include/SSkinMeshBuffer.h:344-354  (RENAMED, weighted=0.8, line=0.5)
  source/Irrlicht/CMetaTriangleSelector.cpp:68-73  <->  source/Irrlicht/CMetaTriangleSelector.cpp:89-94  (RENAMED, weighted=0.8, line=0.714286)
  include/SSkinMeshBuffer.h:312-322  <->  include/SSkinMeshBuffer.h:344-354  (RENAMED, weighted=0.8, line=0.5)
  source/Irrlicht/COpenGLDriver.cpp:5103-5114  <->  source/Irrlicht/COpenGLDriver.cpp:5140-5151  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/COpenGLDriver.cpp:1549-1554  <->  source/Irrlicht/COpenGLDriver.cpp:1577-1582  (MIXED, weighted=0.8, line=0.5)
  source/Irrlicht/CGUIInOutFader.cpp:134-137  <->  source/Irrlicht/CGUIInOutFader.cpp:144-147  (RENAMED, weighted=0.8, line=0.6)
  source/Irrlicht/CIrrDeviceWin32.cpp:1812-1817  <->  source/Irrlicht/CIrrDeviceWin32.cpp:1824-1829  (RENAMED, weighted=0.8, line=0.666667)
  source/Irrlicht/CIrrDeviceWin32.cpp:1812-1817  <->  source/Irrlicht/CIrrDeviceWin32.cpp:1836-1841  (RENAMED, weighted=0.8, line=0.666667)
  source/Irrlicht/CZipReader.cpp:710-713  <->  source/Irrlicht/CZipReader.cpp:783-786  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CZipReader.cpp:741-752  <->  source/Irrlicht/CZipReader.cpp:815-826  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CIrrDeviceWin32.cpp:1824-1829  <->  source/Irrlicht/CIrrDeviceWin32.cpp:1836-1841  (RENAMED, weighted=0.8, line=0.666667)
  include/matrix4.h:2200-2206  <->  include/matrix4.h:2213-2219  (LITERAL, weighted=0.8, line=0.5)
  source/Irrlicht/CD3D11Driver.cpp:1376-1397  <->  source/Irrlicht/CD3D11Driver.cpp:1716-1737  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CColorConverter.cpp:365-376  <->  source/Irrlicht/CColorConverter.cpp:595-606  (LITERAL, weighted=0.8, line=0.538462)
  source/Irrlicht/CD3D11Driver.cpp:1376-1397  <->  source/Irrlicht/CD3D11Driver.cpp:1873-1894  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1376-1397  <->  source/Irrlicht/CD3D11Driver.cpp:2130-2151  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CD3D11Driver.cpp:1376-1397  <->  source/Irrlicht/CD3D11Driver.cpp:2274-2295  (EXACT, weighted=0.8, line=1)
  source/Irrlicht/CBlit.h:208-266  <->  source/Irrlicht/CBlit.h:346-404  (STRUCTURAL, weighted=0.799561, line=0.733333)
  source/Irrlicht/CSoftwareDriver.cpp:298-316  <->  source/Irrlicht/CSoftwareDriver2.cpp:825-844  (STRUCTURAL, weighted=0.79636, line=0.555556)
  source/Irrlicht/CIrrDeviceWin32.h:232-241  <->  source/Irrlicht/MacOSX/CIrrDeviceMacOSX.h:187-194  (STRUCTURAL, weighted=0.794829, line=0.875)
  source/Irrlicht/CIrrDeviceWinCE.h:174-183  <->  source/Irrlicht/MacOSX/CIrrDeviceMacOSX.h:187-194  (STRUCTURAL, weighted=0.794829, line=0.875)
  source/Irrlicht/CIrrDeviceConsole.h:163-170  <->  source/Irrlicht/CIrrDeviceWin32.h:232-241  (STRUCTURAL, weighted=0.794829, line=0.875)
  source/Irrlicht/CIrrDeviceConsole.h:163-170  <->  source/Irrlicht/CIrrDeviceWinCE.h:174-183  (STRUCTURAL, weighted=0.794829, line=0.875)
  source/Irrlicht/CParticlePointEmitter.cpp:107-144  <->  source/Irrlicht/CParticleSphereEmitter.cpp:133-173  (STRUCTURAL, weighted=0.793851, line=0.931034)
  source/Irrlicht/CSceneManager.cpp:1545-1553  <->  source/Irrlicht/CSceneManager.cpp:1579-1587  (STRUCTURAL, weighted=0.792024, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1481-1489  <->  source/Irrlicht/CSceneManager.cpp:1613-1621  (STRUCTURAL, weighted=0.792024, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1513-1521  <->  source/Irrlicht/CSceneManager.cpp:1545-1553  (STRUCTURAL, weighted=0.792024, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1481-1489  <->  source/Irrlicht/CSceneManager.cpp:1579-1587  (STRUCTURAL, weighted=0.792024, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1481-1489  <->  source/Irrlicht/CSceneManager.cpp:1513-1521  (STRUCTURAL, weighted=0.792024, line=0.6)
  source/Irrlicht/CSceneManager.cpp:1545-1553  <->  source/Irrlicht/CSceneManager.cpp:1613-1621  (STRUCTURAL, weighted=0.792024, line=0.6)
  source/Irrlicht/CColladaFileLoader.cpp:2627-2653  <->  source/Irrlicht/CIrrMeshFileLoader.cpp:508-533  (STRUCTURAL, weighted=0.791114, line=0.772727)
  include/matrix4.h:1747-1773  <->  include/matrix4.h:1782-1807  (STRUCTURAL, weighted=0.787426, line=0.84)
  source/Irrlicht/CTRTextureBlend.cpp:1681-1720  <->  source/Irrlicht/CTRTextureBlend.cpp:1729-1768  (STRUCTURAL, weighted=0.785543, line=0.916667)
  source/Irrlicht/CTRGouraud2.cpp:199-243  <->  source/Irrlicht/CTRGouraudAlphaNoZ2.cpp:204-254  (STRUCTURAL, weighted=0.784816, line=0.685714)
  source/Irrlicht/CTRGouraud2.cpp:199-243  <->  source/Irrlicht/CTRGouraudAlpha2.cpp:208-257  (STRUCTURAL, weighted=0.784816, line=0.714286)
  source/Irrlicht/CTRTextureBlend.cpp:923-962  <->  source/Irrlicht/CTRTextureBlend.cpp:1295-1334  (STRUCTURAL, weighted=0.783944, line=0.588235)
  source/Irrlicht/CTRTextureBlend.cpp:680-720  <->  source/Irrlicht/CTRTextureBlend.cpp:729-768  (STRUCTURAL, weighted=0.783944, line=0.928571)
  source/Irrlicht/CTRTextureBlend.cpp:1295-1334  <->  source/Irrlicht/CTRTextureBlend.cpp:1343-1382  (STRUCTURAL, weighted=0.783944, line=0.928571)
  source/Irrlicht/CTRTextureBlend.cpp:875-914  <->  source/Irrlicht/CTRTextureBlend.cpp:1343-1382  (STRUCTURAL, weighted=0.783944, line=0.588235)
  source/Irrlicht/CTRTextureBlend.cpp:875-914  <->  source/Irrlicht/CTRTextureBlend.cpp:923-962  (STRUCTURAL, weighted=0.783944, line=0.928571)
  source/Irrlicht/CAttributes.cpp:50-67  <->  source/Irrlicht/CAttributes.cpp:120-139  (STRUCTURAL, weighted=0.782293, line=1)
  source/Irrlicht/CMetaTriangleSelector.cpp:47-52  <->  source/Irrlicht/CMetaTriangleSelector.cpp:68-73  (STRUCTURAL, weighted=0.781653, line=0.714286)
  source/Irrlicht/CMetaTriangleSelector.cpp:47-52  <->  source/Irrlicht/CMetaTriangleSelector.cpp:89-94  (STRUCTURAL, weighted=0.781653, line=0.714286)
  include/IGUIElement.h:301-310  <->  include/ISceneNode.h:310-322  (STRUCTURAL, weighted=0.777291, line=0.538462)
  source/Irrlicht/CD3D8Driver.h:292-299  <->  source/Irrlicht/CD3D9Driver.h:433-440  (STRUCTURAL, weighted=0.77694, line=0.75)
  source/Irrlicht/CTRGouraud.cpp:218-285  <->  source/Irrlicht/CTRTextureFlat.cpp:210-272  (STRUCTURAL, weighted=0.77522, line=0.564516)
  source/Irrlicht/CSoftwareDriver.cpp:777-805  <->  source/Irrlicht/CSoftwareDriver2.cpp:2407-2437  (STRUCTURAL, weighted=0.774977, line=0.666667)
  source/Irrlicht/CD3D8ShaderMaterialRenderer.cpp:170-223  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:168-218  (STRUCTURAL, weighted=0.773722, line=0.763158)
  source/Irrlicht/CD3D11Texture.cpp:81-105  <->  source/Irrlicht/CD3D9Texture.cpp:57-78  (STRUCTURAL, weighted=0.773139, line=0.631579)
  source/Irrlicht/CColladaMeshWriter.cpp:1524-1572  <->  source/Irrlicht/CColladaMeshWriter.cpp:1711-1762  (STRUCTURAL, weighted=0.769828, line=0.64)
  source/Irrlicht/CParticlePointEmitter.cpp:107-144  <->  source/Irrlicht/CParticleRingEmitter.cpp:134-175  (STRUCTURAL, weighted=0.769622, line=0.9)
  source/Irrlicht/CColladaMeshWriter.cpp:1002-1006  <->  source/Irrlicht/CColladaMeshWriter.cpp:1021-1025  (STRUCTURAL, weighted=0.768402, line=0.5)
  include/matrix4.h:1712-1738  <->  include/matrix4.h:1747-1773  (STRUCTURAL, weighted=0.765131, line=0.586207)
  include/matrix4.h:1677-1703  <->  include/matrix4.h:1747-1773  (STRUCTURAL, weighted=0.765131, line=0.586207)
  source/Irrlicht/Octree.h:299-306  <->  source/Irrlicht/Octree.h:348-355  (STRUCTURAL, weighted=0.76068, line=0.75)
  examples/11.PerPixelLighting/main.cpp:469-487  <->  examples/12.TerrainRendering/main.cpp:257-280  (STRUCTURAL, weighted=0.760416, line=0.619048)
  source/Irrlicht/CIrrMeshFileLoader.cpp:481-488  <->  source/Irrlicht/CIrrMeshFileLoader.cpp:494-501  (STRUCTURAL, weighted=0.757601, line=0.666667)
  source/Irrlicht/CNullDriver.cpp:1424-1430  <->  source/Irrlicht/CNullDriver.cpp:1437-1443  (STRUCTURAL, weighted=0.755797, line=0.714286)
  source/Irrlicht/CD3D11NormalMapRenderer.cpp:173-209  <->  source/Irrlicht/CD3D11ParallaxMapRenderer.cpp:195-241  (STRUCTURAL, weighted=0.75115, line=0.783784)
  examples/12.TerrainRendering/main.cpp:41-79  <->  examples/17.HelloWorld_Mobile/main.cpp:237-288  (STRUCTURAL, weighted=0.750877, line=0.705882)
  source/Irrlicht/CImage.cpp:132-145  <->  source/Irrlicht/CImage.cpp:178-191  (STRUCTURAL, weighted=0.749229, line=0.545455)
  source/Irrlicht/CImage.cpp:109-122  <->  source/Irrlicht/CImage.cpp:178-191  (STRUCTURAL, weighted=0.749229, line=0.545455)
  source/Irrlicht/CImage.cpp:155-168  <->  source/Irrlicht/CImage.cpp:178-191  (STRUCTURAL, weighted=0.745789, line=0.6)
  source/Irrlicht/CColorConverter.cpp:507-520  <->  source/Irrlicht/CColorConverter.cpp:556-569  (STRUCTURAL, weighted=0.742101, line=0.692308)
  source/Irrlicht/CIrrDeviceWin32.cpp:659-665  <->  source/Irrlicht/CIrrDeviceWin32.cpp:671-677  (STRUCTURAL, weighted=0.742093, line=0.666667)
  source/Irrlicht/CIrrDeviceSDL.cpp:227-288  <->  source/Irrlicht/CIrrDeviceWinCE.cpp:479-558  (STRUCTURAL, weighted=0.735613, line=0.72093)
  source/Irrlicht/CD3D11ShaderMaterialRenderer.cpp:32-56  <->  source/Irrlicht/CD3D11ShaderMaterialRenderer.cpp:67-89  (STRUCTURAL, weighted=0.728981, line=0.947368)
  source/Irrlicht/CTRTextureLightMap2_M2.cpp:195-236  <->  source/Irrlicht/CTRTextureLightMap2_M4.cpp:199-240  (STRUCTURAL, weighted=0.727047, line=0.793103)
  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:168-218  <->  source/Irrlicht/CD3D9ShaderMaterialRenderer.cpp:224-276  (STRUCTURAL, weighted=0.722175, line=0.65)
  source/Irrlicht/SoftwareDriver2_helper.h:595-605  <->  source/Irrlicht/SoftwareDriver2_helper.h:614-624  (STRUCTURAL, weighted=0.717397, line=0.692308)
  source/Irrlicht/CColladaMeshWriter.cpp:1002-1006  <->  source/Irrlicht/CColladaMeshWriter.cpp:1012-1016  (STRUCTURAL, weighted=0.716529, line=0.5)
  source/Irrlicht/CD3D11HLSLMaterialRenderer.cpp:63-119  <->  source/Irrlicht/CD3D11HLSLMaterialRenderer.cpp:126-182  (STRUCTURAL, weighted=0.715618, line=0.590909)
  source/Irrlicht/CTRTextureBlend.cpp:1069-1124  <->  source/Irrlicht/CTRTextureBlend.cpp:1133-1187  (STRUCTURAL, weighted=0.714073, line=0.820513)
  include/SSkinMeshBuffer.h:266-273  <->  include/SSkinMeshBuffer.h:280-290  (STRUCTURAL, weighted=0.714048, line=0.666667)
  include/SSkinMeshBuffer.h:298-305  <->  include/SSkinMeshBuffer.h:312-322  (STRUCTURAL, weighted=0.714048, line=0.666667)
  include/SSkinMeshBuffer.h:330-337  <->  include/SSkinMeshBuffer.h:344-354  (STRUCTURAL, weighted=0.714048, line=0.666667)
  source/Irrlicht/COpenGLMaterialRenderer.h:656-667  <->  source/Irrlicht/COpenGLMaterialRenderer.h:735-748  (STRUCTURAL, weighted=0.712001, line=0.888889)
  source/Irrlicht/COctreeSceneNode.cpp:386-429  <->  source/Irrlicht/COctreeSceneNode.cpp:443-492  (STRUCTURAL, weighted=0.711381, line=0.7)
  source/Irrlicht/CD3D9Driver.cpp:3355-3361  <->  source/Irrlicht/CD3D9Driver.cpp:3394-3400  (STRUCTURAL, weighted=0.709373, line=0.714286)
  source/Irrlicht/CD3D9Driver.cpp:3342-3348  <->  source/Irrlicht/CD3D9Driver.cpp:3368-3374  (STRUCTURAL, weighted=0.709373, line=0.714286)
