scanned 417 files, 3303 fragments, 75226 candidate pairs
  GWToolboxdll/Logger.cpp:259-264  <->  GWToolboxdll/Logger.cpp:295-300  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Utils/ToolboxUtils.cpp:1146-1164  <->  GWToolboxdll/Utils/ToolboxUtils.cpp:1175-1193  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Widgets/Minimap/CustomRenderer.cpp:553-561  <->  GWToolboxdll/Widgets/Minimap/CustomRenderer.cpp:745-753  (RENAMED, weighted=0.8, line=0.5)
  GWToolboxdll/Logger.cpp:295-300  <->  GWToolboxdll/Logger.cpp:315-320  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Logger.cpp:285-290  <->  GWToolboxdll/Logger.cpp:305-310  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Widgets/Minimap/CustomRenderer.cpp:497-505  <->  GWToolboxdll/Widgets/Minimap/CustomRenderer.cpp:663-671  (RENAMED, weighted=0.8, line=0.6)
  GWToolboxdll/Windows/GWMarketWindow.cpp:801-804  <->  GWToolboxdll/Windows/GWMarketWindow.cpp:833-836  (MIXED, weighted=0.8, line=0.6)
  GWToolboxdll/Windows/CompletionWindow.cpp:2655-2674  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2793-2812  (RENAMED, weighted=0.8, line=0.875)
  GWToolboxdll/Windows/CompletionWindow.cpp:2655-2674  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2747-2766  (RENAMED, weighted=0.8, line=0.875)
  GWToolboxdll/Utils/ToolboxUtils.cpp:1117-1135  <->  GWToolboxdll/Utils/ToolboxUtils.cpp:1146-1164  (RENAMED, weighted=0.8, line=0.846154)
  GWToolboxdll/Utils/ToolboxUtils.cpp:1117-1135  <->  GWToolboxdll/Utils/ToolboxUtils.cpp:1175-1193  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Logger.cpp:250-255  <->  GWToolboxdll/Logger.cpp:285-290  (RENAMED, weighted=0.8, line=0.714286)
  GWToolboxdll/Windows/CompletionWindow.cpp:2747-2766  <->  GWToolboxdll/Windows/CompletionWindow.cpp:2793-2812  (RENAMED, weighted=0.8, line=0.875)
  GWToolboxdll/Windows/CompletionWindow.cpp:3134-3140  <->  GWToolboxdll/Windows/CompletionWindow.cpp:3214-3220  (RENAMED, weighted=0.8, line=0.75)
  GWToolboxdll/Windows/CompletionWindow.cpp:3169-3179  <->  GWToolboxdll/Windows/CompletionWindow.cpp:3199-3209  (RENAMED, weighted=0.8, line=0.8)
